id,graduatingYear,overallScore,curriculum,jobSupport,school_id
263859,2019,5.0,5.0,5.0,10828
263857,2020,5.0,5.0,5.0,10828
263856,2020,5.0,5.0,5.0,10828
263855,2020,4.0,4.0,4.0,10828
263854,2020,5.0,5.0,5.0,10828
263853,2019,4.3,4.0,4.0,10828
263828,2020,4.7,5.0,4.0,10828
263802,2020,5.0,5.0,5.0,10828
263791,2020,5.0,5.0,5.0,10828
263763,2020,5.0,5.0,5.0,10828
263736,2020,4.3,5.0,3.0,10828
263690,2020,5.0,5.0,5.0,10828
263656,2020,5.0,5.0,5.0,10828
263619,2020,5.0,5.0,5.0,10828
263618,2020,5.0,5.0,5.0,10828
263617,2020,5.0,5.0,5.0,10828
263615,2020,5.0,5.0,5.0,10828
263609,2020,4.7,5.0,4.0,10828
263607,2020,5.0,5.0,5.0,10828
263594,2020,4.7,4.0,5.0,10828
263589,2020,4.3,4.0,4.0,10828
263588,2019,5.0,5.0,5.0,10828
263555,2019,3.0,4.0,2.0,10828
263469,2020,5.0,5.0,5.0,10828
263423,2020,5.0,5.0,5.0,10828
263164,2019,3.0,3.0,2.0,10828
263045,2019,4.0,4.0,4.0,10828
262935,2019,5.0,5.0,5.0,10828
262929,2020,4.7,4.0,5.0,10828
262879,2020,4.7,5.0,4.0,10828
262795,2020,5.0,5.0,5.0,10828
262792,2020,5.0,5.0,5.0,10828
262727,2020,5.0,5.0,5.0,10828
262726,2020,5.0,5.0,5.0,10828
262724,2020,4.7,5.0,5.0,10828
262723,2020,5.0,5.0,5.0,10828
262721,2020,5.0,5.0,5.0,10828
262720,2020,5.0,5.0,5.0,10828
262719,2020,5.0,5.0,5.0,10828
262718,2020,5.0,5.0,5.0,10828
262502,2019,4.7,4.0,5.0,10828
262425,2019,5.0,5.0,5.0,10828
262317,2019,4.7,5.0,4.0,10828
262238,2019,5.0,5.0,5.0,10828
262228,2019,5.0,5.0,5.0,10828
262174,2019,5.0,5.0,5.0,10828
262099,2018,5.0,5.0,5.0,10828
262075,2019,5.0,5.0,5.0,10828
262073,2019,5.0,5.0,5.0,10828
262068,2019,4.3,4.0,5.0,10828
261993,2019,5.0,5.0,5.0,10828
261970,2019,4.0,4.0,4.0,10828
261892,2019,5.0,5.0,5.0,10828
261886,2019,5.0,5.0,5.0,10828
261866,2019,4.7,4.0,5.0,10828
261864,2019,4.3,3.0,5.0,10828
261757,2019,5.0,5.0,5.0,10828
261753,2019,4.7,4.0,5.0,10828
261690,2019,5.0,5.0,5.0,10828
261586,2019,5.0,5.0,5.0,10828
261583,2019,4.7,5.0,5.0,10828
261582,2019,5.0,5.0,5.0,10828
261553,2019,5.0,5.0,5.0,10828
261546,2019,5.0,5.0,5.0,10828
261545,2018,5.0,5.0,5.0,10828
261539,2019,4.3,4.0,4.0,10828
261527,2019,5.0,5.0,5.0,10828
261509,2019,5.0,5.0,5.0,10828
261488,2018,5.0,5.0,5.0,10828
261472,2019,4.3,4.0,5.0,10828
261470,2019,5.0,5.0,5.0,10828
261425,2019,5.0,5.0,5.0,10828
261349,2019,5.0,5.0,5.0,10828
261345,2019,5.0,5.0,5.0,10828
261251,2019,5.0,5.0,5.0,10828
261250,2019,5.0,5.0,5.0,10828
261222,2019,5.0,5.0,5.0,10828
261198,2019,5.0,5.0,5.0,10828
260658,2019,4.7,4.0,5.0,10828
259803,2019,5.0,5.0,5.0,10828
259765,2019,5.0,5.0,5.0,10828
259443,2019,4.7,4.0,5.0,10828
259285,2019,2.3,3.0,1.0,10828
259205,2019,5.0,5.0,5.0,10828
259144,2019,4.3,4.0,4.0,10828
258968,2019,5.0,5.0,5.0,10828
258967,2019,5.0,5.0,5.0,10828
258899,2019,5.0,5.0,5.0,10828
258871,2019,5.0,5.0,5.0,10828
258809,2019,5.0,5.0,5.0,10828
258784,2019,4.7,4.0,5.0,10828
258775,2019,5.0,5.0,5.0,10828
258774,2019,5.0,5.0,5.0,10828
258715,2019,5.0,5.0,5.0,10828
258581,2019,5.0,5.0,5.0,10828
258576,2019,5.0,5.0,5.0,10828
258575,2019,5.0,5.0,5.0,10828
258549,2019,5.0,5.0,5.0,10828
258531,2019,3.3,4.0,3.0,10828
258529,2019,5.0,5.0,5.0,10828
258521,2019,2.7,4.0,1.0,10828
258520,2019,5.0,5.0,5.0,10828
258518,2019,4.7,5.0,4.0,10828
258517,2019,5.0,5.0,5.0,10828
258505,2019,4.7,5.0,4.0,10828
258498,2019,4.3,5.0,4.0,10828
258497,2019,5.0,5.0,5.0,10828
258486,2019,5.0,5.0,5.0,10828
258429,2019,5.0,5.0,5.0,10828
258348,2019,4.3,4.0,4.0,10828
258308,2019,5.0,5.0,5.0,10828
258307,2019,5.0,5.0,5.0,10828
258292,2019,5.0,5.0,5.0,10828
258239,2019,5.0,5.0,5.0,10828
258233,2019,5.0,5.0,5.0,10828
258223,2018,5.0,5.0,5.0,10828
258212,2019,5.0,5.0,5.0,10828
258184,2019,5.0,5.0,5.0,10828
258181,2019,5.0,5.0,5.0,10828
258170,2019,4.7,4.0,5.0,10828
258125,2019,5.0,5.0,5.0,10828
258122,2019,5.0,5.0,5.0,10828
258101,2019,4.3,4.0,5.0,10828
258098,2019,5.0,5.0,5.0,10828
258092,2019,5.0,5.0,5.0,10828
258090,2019,4.7,4.0,5.0,10828
258071,2019,4.0,4.0,4.0,10828
258070,2019,4.3,4.0,5.0,10828
258064,2019,4.7,4.0,5.0,10828
258051,2019,5.0,5.0,5.0,10828
258050,2019,5.0,5.0,5.0,10828
258049,2019,5.0,5.0,5.0,10828
258038,2019,5.0,5.0,5.0,10828
258037,2019,4.3,4.0,5.0,10828
258036,2019,4.7,4.0,5.0,10828
258031,2019,5.0,5.0,5.0,10828
258030,2019,4.7,4.0,5.0,10828
258027,2019,5.0,5.0,5.0,10828
258026,2019,5.0,5.0,5.0,10828
258020,2019,5.0,5.0,5.0,10828
258019,2019,5.0,5.0,5.0,10828
258018,2019,4.3,4.0,5.0,10828
258017,2019,5.0,5.0,5.0,10828
258016,2019,5.0,5.0,5.0,10828
258015,2019,5.0,5.0,5.0,10828
258013,2019,4.7,4.0,5.0,10828
258012,2019,5.0,5.0,5.0,10828
258011,2019,5.0,5.0,5.0,10828
258006,2019,5.0,5.0,5.0,10828
258005,2019,5.0,5.0,5.0,10828
258004,2019,5.0,5.0,5.0,10828
257999,2019,5.0,5.0,5.0,10828
257996,2019,5.0,5.0,5.0,10828
257994,2019,5.0,5.0,5.0,10828
257993,2019,4.7,4.0,5.0,10828
257989,2019,5.0,5.0,5.0,10828
257987,2019,5.0,5.0,5.0,10828
257980,2019,5.0,5.0,5.0,10828
257978,2019,5.0,5.0,5.0,10828
257976,2019,5.0,5.0,5.0,10828
257975,2019,4.3,4.0,4.0,10828
257970,2019,4.3,4.0,4.0,10828
257967,2019,5.0,5.0,5.0,10828
257961,2019,4.7,4.0,5.0,10828
257955,2019,4.7,4.0,5.0,10828
257952,2019,5.0,5.0,5.0,10828
257951,2019,5.0,5.0,5.0,10828
257943,2019,4.7,4.0,5.0,10828
257919,2018,5.0,5.0,5.0,10828
256279,2019,4.0,4.0,4.0,10828
256206,2018,4.3,4.0,5.0,10828
256160,2019,5.0,5.0,5.0,10828
256084,2019,5.0,5.0,5.0,10828
255566,2019,5.0,5.0,5.0,10828
255387,2019,4.3,5.0,5.0,10828
255386,2019,4.0,3.0,5.0,10828
255385,2019,5.0,5.0,5.0,10828
255384,2019,5.0,5.0,5.0,10828
255372,2019,5.0,5.0,5.0,10828
254552,2019,4.7,4.0,5.0,10828
254517,2019,5.0,5.0,5.0,10828
254398,2018,5.0,5.0,5.0,10828
254352,2019,5.0,5.0,5.0,10828
254116,2019,5.0,5.0,5.0,10828
253736,2019,5.0,5.0,5.0,10828
253274,2019,4.0,4.0,4.0,10828
253303,2019,5.0,5.0,5.0,10828
253295,2019,5.0,5.0,5.0,10828
253282,2019,5.0,5.0,5.0,10828
253280,2019,5.0,5.0,5.0,10828
253299,2019,5.0,5.0,5.0,10828
253287,2019,5.0,5.0,5.0,10828
253267,2019,5.0,5.0,5.0,10828
253263,2019,5.0,5.0,5.0,10828
252854,2019,4.7,4.0,5.0,10828
252755,2019,5.0,5.0,5.0,10828
253339,2018,5.0,5.0,5.0,10828
253337,2018,5.0,5.0,5.0,10828
250657,2019,5.0,5.0,5.0,10828
250654,2019,5.0,5.0,5.0,10828
250531,2019,4.7,4.0,5.0,10828
251551,2019,4.7,5.0,5.0,10828
251564,2019,5.0,5.0,5.0,10828
251489,2019,4.7,5.0,4.0,10828
251225,2019,5.0,5.0,5.0,10828
251515,2019,5.0,5.0,5.0,10828
251456,2019,5.0,5.0,5.0,10828
251486,2019,4.7,5.0,5.0,10828
251411,2019,5.0,5.0,5.0,10828
251238,2019,5.0,5.0,5.0,10828
251177,2019,5.0,5.0,5.0,10828
251458,2019,5.0,5.0,5.0,10828
251464,2019,5.0,5.0,5.0,10828
251383,2018,5.0,5.0,5.0,10828
250846,2019,5.0,5.0,5.0,10828
251424,2018,5.0,5.0,5.0,10828
251407,2019,5.0,5.0,5.0,10828
250821,2019,5.0,5.0,5.0,10828
251122,2017,5.0,5.0,5.0,10828
251294,2018,5.0,5.0,5.0,10828
251112,2019,5.0,5.0,5.0,10828
251044,2019,5.0,5.0,5.0,10828
250789,2019,5.0,5.0,5.0,10828
243894,2018,5.0,5.0,5.0,10828
247723,2019,4.0,3.0,5.0,10828
247688,2019,4.7,4.0,5.0,10828
246095,2019,5.0,5.0,5.0,10828
246093,2019,5.0,5.0,5.0,10828
246916,2019,5.0,5.0,5.0,10828
246333,2019,5.0,5.0,5.0,10828
247475,2019,4.7,5.0,4.0,10828
245250,2019,5.0,5.0,5.0,10828
247031,2018,4.7,5.0,4.0,10828
247000,2018,5.0,5.0,5.0,10828
246949,2018,5.0,5.0,5.0,10828
246948,2018,5.0,5.0,5.0,10828
247211,2018,5.0,5.0,5.0,10828
246852,2018,4.3,4.0,5.0,10828
246999,2018,5.0,5.0,5.0,10828
245366,2018,5.0,5.0,5.0,10828
245995,2018,5.0,5.0,5.0,10828
246788,2018,5.0,5.0,5.0,10828
246773,2018,5.0,5.0,5.0,10828
247478,2018,4.0,3.0,5.0,10828
246738,2018,5.0,5.0,5.0,10828
246673,2018,5.0,5.0,5.0,10828
246712,2018,4.7,4.0,5.0,10828
246635,2018,5.0,5.0,5.0,10828
245906,2018,5.0,5.0,5.0,10828
245451,2018,5.0,5.0,5.0,10828
246547,2018,5.0,5.0,5.0,10828
246505,2018,5.0,5.0,5.0,10828
242279,2018,5.0,5.0,5.0,10828
246464,2019,5.0,5.0,5.0,10828
246457,2018,4.7,5.0,4.0,10828
246025,2018,5.0,5.0,5.0,10828
243653,2018,5.0,5.0,5.0,10828
246441,2018,4.7,4.0,5.0,10828
234378,2018,5.0,5.0,5.0,10828
246977,2018,5.0,5.0,5.0,10828
246415,2018,5.0,5.0,5.0,10828
244988,2018,5.0,5.0,5.0,10828
246388,2018,4.7,4.0,5.0,10828
246433,2018,5.0,5.0,5.0,10828
236735,2018,5.0,5.0,5.0,10828
246332,2018,5.0,5.0,5.0,10828
246486,2018,5.0,5.0,5.0,10828
246440,2018,5.0,5.0,5.0,10828
245177,2018,5.0,5.0,5.0,10828
246130,2018,5.0,5.0,5.0,10828
246121,2018,4.7,5.0,4.0,10828
245967,2018,5.0,5.0,5.0,10828
245915,2018,4.7,5.0,4.0,10828
246070,2018,5.0,5.0,5.0,10828
233187,2018,5.0,5.0,5.0,10828
243957,2018,5.0,5.0,5.0,10828
231810,2018,5.0,5.0,5.0,10828
245929,2018,4.7,4.0,5.0,10828
245898,2018,5.0,5.0,5.0,10828
245895,2018,5.0,5.0,5.0,10828
245848,2018,5.0,5.0,5.0,10828
245735,2018,5.0,5.0,5.0,10828
245536,2018,5.0,5.0,5.0,10828
245518,2018,5.0,5.0,5.0,10828
245670,2018,5.0,5.0,5.0,10828
245562,2018,5.0,5.0,5.0,10828
232986,2018,5.0,5.0,5.0,10828
232295,2018,4.3,4.0,4.0,10828
245459,2018,5.0,5.0,5.0,10828
245359,2018,5.0,5.0,5.0,10828
245481,2018,5.0,5.0,5.0,10828
245474,2018,5.0,5.0,5.0,10828
245455,2018,5.0,5.0,5.0,10828
245450,2018,4.3,4.0,4.0,10828
245472,2018,5.0,5.0,5.0,10828
235442,2018,5.0,5.0,5.0,10828
235277,2018,5.0,5.0,5.0,10828
234683,2018,5.0,5.0,5.0,10828
237091,2018,5.0,5.0,5.0,10828
235796,2018,4.0,4.0,4.0,10828
245463,2018,5.0,5.0,5.0,10828
245457,2018,5.0,5.0,5.0,10828
245349,2018,5.0,5.0,5.0,10828
245328,2018,5.0,5.0,5.0,10828
245313,2018,5.0,5.0,5.0,10828
245284,2018,5.0,5.0,5.0,10828
245259,2018,5.0,5.0,5.0,10828
235734,2018,5.0,5.0,5.0,10828
245218,2018,5.0,5.0,5.0,10828
245168,2018,5.0,5.0,5.0,10828
245166,2018,5.0,5.0,5.0,10828
236556,2018,5.0,5.0,5.0,10828
236412,2018,5.0,5.0,5.0,10828
236159,2018,5.0,5.0,5.0,10828
236052,2018,4.7,5.0,4.0,10828
236014,2018,5.0,5.0,5.0,10828
235981,2018,5.0,5.0,5.0,10828
233196,2018,4.7,5.0,4.0,10828
245374,2018,5.0,5.0,5.0,10828
245361,2018,5.0,5.0,5.0,10828
245325,2018,5.0,5.0,5.0,10828
243975,2018,5.0,5.0,5.0,10828
243956,2018,5.0,5.0,5.0,10828
234694,2018,5.0,5.0,5.0,10828
245304,2018,5.0,5.0,5.0,10828
236435,2018,4.7,4.0,5.0,10828
232145,2018,4.7,4.0,5.0,10828
245291,2018,4.7,4.0,5.0,10828
245254,2018,5.0,5.0,5.0,10828
245161,2018,5.0,5.0,5.0,10828
245104,2018,4.7,4.0,5.0,10828
245021,2018,5.0,5.0,5.0,10828
245056,2018,5.0,5.0,5.0,10828
244468,2018,4.7,4.0,5.0,10828
235155,2011,4.7,4.0,5.0,10828
245063,2018,4.7,4.0,5.0,10828
244262,2018,5.0,5.0,5.0,10828
244992,2018,5.0,5.0,5.0,10828
244199,2018,5.0,5.0,5.0,10828
237014,2018,5.0,5.0,5.0,10828
236904,2018,5.0,5.0,5.0,10828
244543,2018,5.0,5.0,5.0,10828
243797,2018,4.7,4.0,5.0,10828
241027,2018,4.0,4.0,4.0,10828
239183,2018,5.0,5.0,5.0,10828
239012,2018,5.0,5.0,5.0,10828
245046,2018,4.0,4.0,4.0,10828
243695,2018,5.0,5.0,5.0,10828
244301,2018,3.7,3.0,5.0,10828
244127,2018,4.7,4.0,5.0,10828
240917,2018,5.0,5.0,5.0,10828
236389,2018,4.7,4.0,5.0,10828
244582,2018,5.0,5.0,5.0,10828
244528,2018,5.0,5.0,5.0,10828
244520,2018,4.7,5.0,4.0,10828
244494,2018,4.3,4.0,5.0,10828
243357,2018,5.0,5.0,5.0,10828
242726,2018,5.0,5.0,5.0,10828
242350,2018,4.0,5.0,2.0,10828
238112,2018,5.0,5.0,5.0,10828
231531,2018,4.7,4.0,5.0,10828
244865,2018,5.0,5.0,5.0,10828
244838,2018,5.0,5.0,5.0,10828
244126,2018,5.0,5.0,5.0,10828
244829,2018,5.0,5.0,5.0,10828
244047,2018,5.0,5.0,5.0,10828
244815,2018,5.0,5.0,5.0,10828
244814,2018,5.0,5.0,5.0,10828
244031,2018,5.0,5.0,5.0,10828
244810,2018,4.3,4.0,5.0,10828
244466,2018,5.0,5.0,5.0,10828
244400,2018,5.0,5.0,5.0,10828
244588,2018,5.0,5.0,5.0,10828
244560,2018,5.0,5.0,5.0,10828
244551,2018,5.0,5.0,5.0,10828
244774,2018,5.0,5.0,5.0,10828
239497,2018,5.0,5.0,5.0,10828
239423,2018,5.0,5.0,5.0,10828
244399,2018,4.3,4.0,4.0,10828
244500,2018,5.0,5.0,5.0,10828
244380,2018,5.0,5.0,5.0,10828
244357,2018,4.7,5.0,4.0,10828
244285,2018,5.0,5.0,5.0,10828
244498,2018,4.7,4.0,5.0,10828
244347,2018,4.3,3.0,5.0,10828
242553,2018,5.0,5.0,5.0,10828
244362,2018,5.0,5.0,5.0,10828
243738,2018,5.0,5.0,5.0,10828
244342,2018,5.0,5.0,5.0,10828
244257,2017,5.0,5.0,5.0,10828
243589,2018,5.0,5.0,5.0,10828
244051,2018,5.0,5.0,5.0,10828
237942,2018,5.0,5.0,5.0,10828
243945,2018,5.0,5.0,5.0,10828
234879,2018,5.0,5.0,5.0,10828
235593,2018,5.0,5.0,5.0,10828
235472,2018,3.7,4.0,3.0,10828
235427,2017,4.7,4.0,5.0,10828
243746,2016,5.0,5.0,5.0,10828
243698,2018,5.0,5.0,5.0,10828
235310,2018,5.0,5.0,5.0,10828
242396,2018,4.7,4.0,5.0,10828
240171,2018,4.7,4.0,5.0,10828
234684,2018,4.7,4.0,5.0,10828
233499,2018,5.0,5.0,5.0,10828
233355,2018,5.0,5.0,5.0,10828
243673,2018,5.0,5.0,5.0,10828
233634,2018,4.3,5.0,4.0,10828
244643,2018,5.0,5.0,5.0,10828
243664,2018,5.0,5.0,5.0,10828
243609,2018,5.0,5.0,5.0,10828
243662,2018,5.0,5.0,5.0,10828
243594,2018,5.0,5.0,5.0,10828
242862,2018,5.0,5.0,5.0,10828
242853,2018,5.0,5.0,5.0,10828
243639,2018,5.0,5.0,5.0,10828
243616,2018,3.0,3.0,3.0,10828
243236,2018,4.0,4.0,4.0,10828
242772,2018,5.0,5.0,5.0,10828
242490,2018,5.0,5.0,5.0,10828
242470,2018,5.0,5.0,5.0,10828
242464,2018,5.0,5.0,5.0,10828
239778,2018,5.0,5.0,5.0,10828
238456,2018,5.0,5.0,5.0,10828
243623,2018,5.0,5.0,5.0,10828
243614,2018,5.0,5.0,5.0,10828
243584,2018,5.0,5.0,5.0,10828
240214,2018,5.0,5.0,5.0,10828
240193,2018,5.0,5.0,5.0,10828
237430,2018,5.0,5.0,5.0,10828
237192,2018,5.0,5.0,5.0,10828
236949,2018,5.0,5.0,5.0,10828
243127,2018,5.0,5.0,5.0,10828
242966,2018,4.7,5.0,5.0,10828
242870,2018,5.0,5.0,5.0,10828
242605,2018,5.0,5.0,5.0,10828
242123,2018,5.0,5.0,5.0,10828
234484,2018,5.0,5.0,5.0,10828
234457,2018,5.0,5.0,5.0,10828
234447,2018,5.0,5.0,5.0,10828
234420,2018,4.7,4.0,5.0,10828
243012,2018,5.0,5.0,5.0,10828
242543,2018,5.0,5.0,5.0,10828
240208,2018,5.0,5.0,5.0,10828
237646,2018,5.0,5.0,5.0,10828
241647,2017,4.7,4.0,5.0,10828
236535,2017,5.0,5.0,5.0,10828
232648,2018,5.0,5.0,5.0,10828
243160,2018,4.7,4.0,5.0,10828
243096,2018,4.0,4.0,4.0,10828
242268,2018,5.0,5.0,5.0,10828
242098,2018,5.0,5.0,5.0,10828
242047,2018,5.0,5.0,5.0,10828
241897,2018,5.0,5.0,5.0,10828
241890,2018,3.3,4.0,3.0,10828
241883,2018,5.0,5.0,5.0,10828
241603,2018,5.0,5.0,5.0,10828
241591,2018,5.0,5.0,5.0,10828
240958,2018,5.0,5.0,5.0,10828
240929,2018,5.0,5.0,5.0,10828
242947,2017,3.3,2.0,5.0,10828
240354,2018,5.0,5.0,5.0,10828
240027,2018,4.7,4.0,5.0,10828
239344,2018,5.0,5.0,5.0,10828
239232,2018,5.0,5.0,5.0,10828
238866,2018,5.0,5.0,5.0,10828
238819,2018,5.0,5.0,5.0,10828
238648,2018,5.0,5.0,5.0,10828
238427,2017,5.0,5.0,5.0,10828
238291,2018,5.0,5.0,5.0,10828
237980,2018,5.0,5.0,5.0,10828
237046,2018,5.0,5.0,5.0,10828
237034,2018,5.0,5.0,5.0,10828
236791,2018,5.0,5.0,5.0,10828
236800,2018,4.3,4.0,5.0,10828
236567,2018,5.0,5.0,5.0,10828
236537,2017,5.0,5.0,5.0,10828
236494,2018,4.7,5.0,4.0,10828
236263,2018,5.0,5.0,5.0,10828
235872,2018,5.0,5.0,5.0,10828
235774,2018,5.0,5.0,5.0,10828
234783,2018,4.7,5.0,4.0,10828
234162,2018,5.0,5.0,5.0,10828
238265,2018,5.0,5.0,5.0,10828
232328,2018,4.7,4.0,5.0,10828
231601,2018,5.0,5.0,5.0,10828
231979,2017,5.0,5.0,5.0,10828
243451,2018,5.0,5.0,5.0,10828
243450,2018,5.0,5.0,5.0,10828
243412,2018,5.0,5.0,5.0,10828
243386,2018,5.0,5.0,5.0,10828
243128,2018,5.0,5.0,5.0,10828
243365,2018,4.3,4.0,5.0,10828
243356,2018,5.0,5.0,5.0,10828
243354,2018,5.0,5.0,5.0,10828
243353,2018,5.0,5.0,5.0,10828
243339,2018,4.7,5.0,5.0,10828
243338,2018,5.0,5.0,5.0,10828
243294,2018,5.0,5.0,5.0,10828
243137,2018,5.0,5.0,5.0,10828
237977,2018,5.0,5.0,5.0,10828
243002,2018,5.0,5.0,5.0,10828
242990,2018,4.3,4.0,4.0,10828
243175,2018,5.0,5.0,5.0,10828
243156,2018,5.0,5.0,5.0,10828
243155,2018,5.0,5.0,5.0,10828
243152,2018,5.0,5.0,5.0,10828
243148,2018,5.0,5.0,5.0,10828
243142,2017,5.0,5.0,5.0,10828
243120,2018,5.0,5.0,5.0,10828
243113,2017,5.0,5.0,5.0,10828
243102,2018,5.0,5.0,5.0,10828
243105,2018,5.0,5.0,5.0,10828
243101,2018,5.0,5.0,5.0,10828
243088,2018,5.0,5.0,5.0,10828
243087,2018,5.0,5.0,5.0,10828
243083,2018,5.0,5.0,5.0,10828
243054,2018,5.0,5.0,5.0,10828
243050,2018,5.0,5.0,5.0,10828
243075,2018,5.0,5.0,5.0,10828
243052,2018,4.3,4.0,5.0,10828
243048,2018,5.0,5.0,5.0,10828
243047,2018,5.0,5.0,5.0,10828
243046,2018,5.0,5.0,5.0,10828
243036,2016,5.0,5.0,5.0,10828
243032,2018,4.3,4.0,4.0,10828
243030,2018,5.0,5.0,5.0,10828
243017,2017,4.0,4.0,4.0,10828
243016,2017,5.0,5.0,5.0,10828
243009,2018,5.0,5.0,5.0,10828
245692,2017,5.0,5.0,5.0,10828
242454,2017,5.0,5.0,5.0,10828
242351,2017,4.7,5.0,4.0,10828
242277,2017,5.0,5.0,5.0,10828
242303,2017,4.7,4.0,5.0,10828
241826,2017,5.0,5.0,5.0,10828
242239,2017,5.0,5.0,5.0,10828
242184,2017,5.0,5.0,5.0,10828
242141,2017,5.0,5.0,5.0,10828
242140,2017,5.0,5.0,5.0,10828
241734,2017,5.0,5.0,5.0,10828
241592,2017,5.0,5.0,5.0,10828
241667,2017,5.0,5.0,5.0,10828
241976,2017,5.0,5.0,5.0,10828
241621,2017,5.0,5.0,5.0,10828
240631,2018,5.0,5.0,5.0,10828
241598,2017,5.0,5.0,5.0,10828
241586,2017,5.0,5.0,5.0,10828
240856,2017,5.0,5.0,5.0,10828
243629,2017,4.7,4.0,5.0,10828
241105,2017,5.0,5.0,5.0,10828
237719,2017,5.0,5.0,5.0,10828
236194,2017,5.0,5.0,5.0,10828
244781,2017,5.0,5.0,5.0,10828
241034,2017,5.0,5.0,5.0,10828
237205,2017,4.7,4.0,5.0,10828
241006,2017,4.7,5.0,5.0,10828
241005,2017,5.0,5.0,5.0,10828
241004,2017,5.0,5.0,5.0,10828
240850,2017,5.0,5.0,5.0,10828
240999,2017,5.0,5.0,5.0,10828
240995,2017,5.0,5.0,5.0,10828
240988,2017,5.0,5.0,5.0,10828
240987,2017,5.0,5.0,5.0,10828
237721,2017,5.0,5.0,5.0,10828
240962,2017,5.0,5.0,5.0,10828
240960,2017,5.0,5.0,5.0,10828
240931,2017,5.0,5.0,5.0,10828
240964,2017,5.0,5.0,5.0,10828
242088,2017,5.0,5.0,5.0,10828
241690,2017,4.3,4.0,5.0,10828
242089,2017,5.0,5.0,5.0,10828
240848,2017,5.0,5.0,5.0,10828
240834,2017,4.7,4.0,5.0,10828
240804,2017,4.7,5.0,5.0,10828
240801,2017,5.0,5.0,5.0,10828
240778,2017,5.0,5.0,5.0,10828
244780,2017,5.0,5.0,5.0,10828
240736,2017,5.0,5.0,5.0,10828
244777,2017,5.0,5.0,5.0,10828
240853,2017,5.0,5.0,5.0,10828
240663,2017,5.0,5.0,5.0,10828
240527,2017,5.0,5.0,5.0,10828
240102,2017,5.0,5.0,5.0,10828
239989,2017,4.7,4.0,5.0,10828
239988,2017,5.0,5.0,5.0,10828
239986,2017,5.0,5.0,5.0,10828
239976,2017,5.0,5.0,5.0,10828
239966,2017,5.0,5.0,5.0,10828
239964,2017,5.0,5.0,5.0,10828
239960,2017,5.0,5.0,5.0,10828
239950,2016,5.0,5.0,5.0,10828
239900,2017,5.0,5.0,5.0,10828
239899,2017,5.0,5.0,5.0,10828
239898,2017,5.0,5.0,5.0,10828
239887,2017,5.0,5.0,5.0,10828
239886,2017,5.0,5.0,5.0,10828
239869,2017,5.0,5.0,5.0,10828
242147,2017,5.0,5.0,5.0,10828
239620,2017,5.0,5.0,5.0,10828
239833,2017,5.0,5.0,5.0,10828
239815,2017,5.0,5.0,5.0,10828
239116,2017,5.0,5.0,5.0,10828
239813,2017,5.0,5.0,5.0,10828
239682,2017,5.0,5.0,5.0,10828
239662,2017,5.0,5.0,5.0,10828
239664,2017,4.7,4.0,5.0,10828
239637,2017,4.3,3.0,5.0,10828
239721,2017,5.0,5.0,5.0,10828
239722,2017,5.0,5.0,5.0,10828
239701,2017,5.0,5.0,5.0,10828
239718,2017,5.0,5.0,5.0,10828
239663,2017,5.0,5.0,5.0,10828
239647,2017,4.0,4.0,4.0,10828
239365,2017,5.0,5.0,5.0,10828
239581,2017,5.0,5.0,5.0,10828
239579,2017,5.0,5.0,5.0,10828
239575,2017,5.0,5.0,5.0,10828
239558,2017,5.0,5.0,5.0,10828
239482,2017,5.0,5.0,5.0,10828
240847,2017,5.0,5.0,5.0,10828
239478,2017,5.0,5.0,5.0,10828
239353,2017,5.0,5.0,5.0,10828
238887,2017,5.0,5.0,5.0,10828
237240,2017,5.0,5.0,5.0,10828
237203,2017,4.7,5.0,4.0,10828
239378,2017,5.0,5.0,5.0,10828
239363,2017,5.0,5.0,5.0,10828
239349,2017,5.0,5.0,5.0,10828
239320,2017,4.7,4.0,5.0,10828
239291,2017,5.0,5.0,5.0,10828
239282,2017,5.0,5.0,5.0,10828
239203,2017,5.0,5.0,5.0,10828
239055,2017,5.0,5.0,5.0,10828
238958,2017,5.0,5.0,5.0,10828
238872,2017,5.0,5.0,5.0,10828
238850,2017,5.0,5.0,5.0,10828
238833,2017,5.0,5.0,5.0,10828
239152,2017,5.0,5.0,5.0,10828
239204,2017,5.0,5.0,5.0,10828
238760,2017,5.0,5.0,5.0,10828
238758,2017,5.0,5.0,5.0,10828
238690,2017,5.0,5.0,5.0,10828
238655,2017,5.0,5.0,5.0,10828
238627,2016,4.7,4.0,5.0,10828
238626,2017,5.0,5.0,5.0,10828
237720,2017,5.0,5.0,5.0,10828
237606,2017,3.3,4.0,2.0,10828
238566,2017,4.3,4.0,4.0,10828
238563,2017,4.7,5.0,4.0,10828
238542,2017,5.0,5.0,5.0,10828
238533,2017,5.0,5.0,5.0,10828
238531,2017,5.0,5.0,5.0,10828
238508,2017,5.0,5.0,5.0,10828
238463,2017,5.0,5.0,5.0,10828
238462,2017,4.7,4.0,5.0,10828
238458,2017,4.0,4.0,4.0,10828
238293,2016,5.0,5.0,5.0,10828
238437,2017,5.0,5.0,5.0,10828
238412,2017,4.7,4.0,5.0,10828
238290,2017,5.0,5.0,5.0,10828
238278,2017,4.7,4.0,5.0,10828
238275,2017,5.0,5.0,5.0,10828
238187,2017,5.0,5.0,5.0,10828
237869,2017,5.0,5.0,5.0,10828
